;1. Gang Pinion -> 1. Gang Wheel\Powerloss;2. Gang Pinion -> 2. Gang Wheel\Powerloss;Konstant Pinion -> Konstant Wheel\Powerloss;1. Gang Pinion\Lifetime;1. Gang Wheel\Lifetime;2. Gang Pinion\Lifetime;2. Gang Wheel\Lifetime;Konstant Pinion\Lifetime;Konstant Wheel\Lifetime;1. Gang Pinion\contactDamage;1. Gang Wheel\contactDamage;2. Gang Pinion\contactDamage;2. Gang Wheel\contactDamage;Konstant Pinion\contactDamage;Konstant Wheel\contactDamage;1. Gang Pinion\Powerloss;1. Gang Wheel\Powerloss;2. Gang Pinion\Powerloss;2. Gang Wheel\Powerloss;Konstant Pinion\Powerloss;Konstant Wheel\Powerloss;Rolling Bearing 7\Lifetime;Rolling Bearing 8\Lifetime;Rolling Bearing 1\Lifetime;Rolling Bearing 2\Lifetime;Rolling Bearing 3\Lifetime;Rolling Bearing 4\Lifetime;Rolling Bearing 5\Lifetime;Rolling Bearing 6\Lifetime;Rolling Bearing 7\Powerloss;Rolling Bearing 8\Powerloss;Rolling Bearing 1\Powerloss;Rolling Bearing 2\Powerloss;Rolling Bearing 3\Powerloss;Rolling Bearing 4\Powerloss;Rolling Bearing 5\Powerloss;Rolling Bearing 6\Powerloss
3327;102.160948;4.11631011e-07;76.0489572;101825590.46986392;428516025.8704806;2.1600000000000003e+31;2.1600000000000003e+31;118312327.23524576;613745197.049587;2121.27422;504.065162;0.0;0.0;1825.6762;351.937581;3.47608113;0.0;4.1830942;0.0;0.0;68.2773311;58519260.4;6476459.18;64419120.1;727290184.0;6058093.53;5726524.65;inf;4.37054096e+26;1.57476003;2.61519084;20.4700583;16.0584753;5.95643989;6.48194615;2.1823476e-16;1.24209936
3328;101.78316;6.34078474e-07;75.7334755;101825697.03460942;428516474.7344683;2.1600000000000003e+31;2.1600000000000003e+31;118375831.63611528;614074626.2547793;2121.272;504.064634;0.0;0.0;1824.69679;351.748779;3.26626466;0.0;3.98790991;0.0;0.0;66.9298055;63843234.9;6866502.49;83975813.9;1030369140.0;7361867.52;6907865.49;inf;5.01312313e+26;1.59671843;2.6347962;21.1463324;16.7336912;6.04266684;6.54965243;2.14891829e-16;1.30245861
3329;100.734441;7.50670577e-08;74.9193529;101825439.2635132;428515390.83155894;2.1600000000000003e+31;2.1600000000000003e+31;118438939.2490162;614401997.5437745;2121.27737;504.065909;0.0;0.0;1823.72454;351.561357;3.06353797;0.0;3.79809699;0.0;0.0;65.5986152;79843974.1;8054734.16;135641708.0;1949312590.0;12519606.3;11474764.0;inf;7.18977691e+26;1.66771232;2.6901354;23.0903928;18.6766829;6.30679512;6.76280691;2.11548898e-16;1.49233259
3330;99.5670243;7.53895708e-07;74.0177496;101825785.35871169;428516846.23813903;2.1600000000000003e+31;2.1600000000000003e+31;118502691.50061005;614732713.2344209;2121.27016;504.064197;0.0;0.0;1822.74341;351.372223;2.86783336;0.0;3.61360649;0.0;0.0;64.2836781;104583020.0;9761015.1;248901035.0;4053584850.0;23923650.7;21264472.9;inf;1.08928233e+27;1.76165336;2.76218197;25.6274717;21.2127097;6.65064475;7.0411313;2.08205967e-16;1.73959466
3331;98.2614172;1.33226644e-06;73.0143338;101825337.97951035;428514964.9229751;2.1600000000000003e+31;2.1600000000000003e+31;118565662.43782838;615059373.3898115;2121.27948;504.06641;0.0;0.0;1821.77534;351.185608;2.67908307;0.0;3.43438916;0.0;0.0;62.984912;203584828.0;14780184.5;522653811.0;4055004010.0;54286799.6;46260070.6;inf;2.05349284e+27;1.8888937;2.85849413;29.025225;24.6093902;7.10995868;7.4138614;2.06943358e-16;2.06989488
3332;98.7741927;5.15242958e-07;73.3624199;101825448.38388352;428515428.23674446;2.1600000000000003e+31;2.1600000000000003e+31;118629192.88360387;615388937.133134;2121.27718;504.065865;0.0;0.0;1820.79971;350.997535;2.49721929;0.0;3.26039543;0.0;0.0;61.7022348;148293314.0;11657859.4;411060202.0;4056450670.0;40260304.8;34941868.2;inf;1.49479154e+27;1.83632564;2.82370562;27.7709573;23.3540643;6.91848621;7.25452002;2.06943358e-16;1.92677678
3333;103.303334;7.91086737e-07;75.9492866;101825765.1977618;428516762.07592374;2.1600000000000003e+31;2.1600000000000003e+31;103183576.38479525;535264802.67191696;2121.27058;504.064296;0.0;0.0;2093.3564;403.538583;0.450091176;0.0;1.1203649;0.0;0.0;43.030846;84347457.1;6402273.36;72190620.9;773913758.0;6369822.07;6168638.48;inf;4.78234161e+26;1.42012774;2.64743797;20.6455895;16.3468943;5.7692151;6.28119453;2.06943358e-16;1.05069899
3334;99.3853118;4.34729945e-07;73.7645269;101825003.88773522;428513557.98546773;2.1600000000000003e+31;2.1600000000000003e+31;119902366.83330894;621993528.7678083;2121.28644;504.068065;0.0;0.0;1801.46569;347.270494;4.49796238;0.0;5.11848234;0.0;0.0;74.4767539;144351503.0;10127184.4;298867383.0;4085469020.0;29359839.3;25290224.1;inf;1.20937938e+27;1.68218394;2.80194026;26.4308702;21.9927047;6.87266725;7.25471901;2.33117139e-16;1.93132345
3335;95.8872227;7.78626866e-07;72.810536;101824826.28236796;428512810.73963565;2.1600000000000003e+31;2.1600000000000003e+31;102698727.1362858;532749646.2437526;2121.29014;504.068944;0.0;0.0;2103.23931;405.443723;12.6843717;0.0;12.1750154;0.0;0.0;113.754678;110822055.0;17659746.6;576692461.0;3900467230.0;59220272.3;51946184.0;inf;2.97158277e+27;2.33729961;2.85145757;30.9086078;26.6098742;7.85513914;7.97498069;3.13248018e-16;2.71954067
3336;100.121925;2.56589446e-07;74.3301084;101825015.40810476;428513607.2918827;2.1600000000000003e+31;2.1600000000000003e+31;118692219.45301186;615715889.8292831;2121.2862;504.068007;0.0;0.0;1819.83285;350.811151;2.32217427;0.0;3.09157542;0.0;0.0;60.4355643;97673405.0;9093929.7;199562440.0;3294154680.0;18916495.6;17104692.9;inf;9.48874744e+26;1.71355149;2.7377256;24.6998382;20.2818738;6.47917709;6.89255741;2.06943358e-16;1.60456139
3337;102.86278;8.71474017e-07;75.8170283;101825246.77607834;428514580.6708476;2.1600000000000003e+31;2.1600000000000003e+31;139441131.1789924;723350867.4364997;2121.28138;504.066862;0.0;0.0;1549.04079;298.610273;0.734863159;0.0;1.4569616;0.0;0.0;46.5161488;79989396.8;6617122.99;79194079.7;1012578050.0;6942141.28;6640645.36;inf;4.99478722e+26;1.47026183;2.64823714;20.986116;16.4981872;5.83610291;6.3507879;2.06943358e-16;1.10952187
3338;102.72311;9.17700335e-07;75.7470377;101825147.89254187;428514164.11511606;2.1600000000000003e+31;2.1600000000000003e+31;139440714.3981614;723348706.6700938;2121.28344;504.067352;0.0;0.0;1549.04542;298.611165;0.833544787;0.0;1.56796756;0.0;0.0;47.5980222;80844269.7;6709755.56;82298717.3;1065454870.0;7257318.62;6917319.1;inf;5.13753232e+26;1.4796372;2.65194393;21.1392491;16.6513137;5.86596582;6.37809938;2.06943358e-16;1.1336676
3339;102.582609;3.31815155e-07;75.6764397;101825089.33053805;428513918.4326256;2.1600000000000003e+31;2.1600000000000003e+31;139440018.56876248;723345099.7692816;2121.28466;504.067641;0.0;0.0;1549.05315;298.612654;0.938286747;0.0;1.68352628;0.0;0.0;48.6949189;81727476.5;6805023.44;85588496.3;1122272500.0;7591807.34;7209897.35;inf;5.28234086e+26;1.48916461;2.65574727;21.295807;16.8078641;5.89654477;6.40599424;2.06943358e-16;1.15838089
3340;102.440985;1.42258229e-07;75.6049674;101825816.56019747;428516977.1572062;2.1600000000000003e+31;2.1600000000000003e+31;139445327.03150636;723372635.6979834;2121.26951;504.064043;0.0;0.0;1548.99418;298.601287;1.04914329;0.0;1.80369153;0.0;0.0;49.8069215;82641059.8;6903090.65;89078850.7;1183424110.0;7947195.03;7519645.55;inf;5.43531474e+26;1.49884414;2.65964088;21.4558491;16.9679204;5.92784669;6.43447046;2.06943358e-16;1.18367984
3341;102.298995;6.36231599e-07;75.5332318;101825311.57850009;428514852.70768076;2.1600000000000003e+31;2.1600000000000003e+31;139441600.17292824;723353299.5253407;2121.28003;504.066542;0.0;0.0;1549.03558;298.609269;1.16617185;0.0;1.92851681;0.0;0.0;50.9341124;83584378.2;7003932.64;92782700.5;1249274080.0;8324969.4;7847668.76;inf;5.5933144e+26;1.5086913;2.66365364;21.6195886;17.1316414;5.95994163;6.46360424;2.06943358e-16;1.20958324
3342;102.155913;1.68580656e-07;75.4606543;101825457.02423587;428515464.7918184;2.1600000000000003e+31;2.1600000000000003e+31;139442684.00207785;723358924.3990362;2121.277;504.065822;0.0;0.0;1549.02354;298.606947;1.28943234;0.0;2.05805526;0.0;0.0;52.0765742;84560765.5;7107807.85;96719709.6;1320331590.0;8727125.83;8195571.33;inf;5.76067109e+26;1.51870011;2.6677647;21.7870397;17.2990914;5.9928106;6.49336249;2.06943358e-16;1.23611063
3343;102.012274;3.18128499e-07;75.3876544;101824813.8020141;428512758.03297454;2.1600000000000003e+31;2.1600000000000003e+31;139438160.65727895;723335458.9349501;2121.2904;504.069006;0.0;0.0;1549.07379;298.616634;1.41898662;0.0;2.19235973;0.0;0.0;53.2343892;85570283.0;7214743.26;100906621.0;1397074430.0;9155528.57;8564752.11;inf;5.9329775e+26;1.52888325;2.67199564;21.9583914;17.4704217;6.02651228;6.52380665;2.06943358e-16;1.26328233
3344;101.867304;4.36156614e-07;75.3136264;101825394.14170505;428515201.2553781;2.1600000000000003e+31;2.1600000000000003e+31;139442573.27789536;723358350.280012;2121.27831;504.066132;0.0;0.0;1549.02477;298.607184;1.55489809;0.0;2.33148269;0.0;0.0;54.4076399;86616645.4;7325027.68;105367102.0;1480139430.0;9612589.23;8957134.68;inf;6.11338352e+26;1.53923422;2.67632414;22.1336616;17.6457029;6.06102635;6.55490141;2.06943358e-16;1.29111945
3345;101.721705;2.36121942e-07;75.2391413;101825318.29875596;428514881.61161464;2.1600000000000003e+31;2.1600000000000003e+31;139441791.01205468;723354290.2913196;2121.27989;504.066508;0.0;0.0;1549.03346;298.60886;1.69723136;0.0;2.4754763;0.0;0.0;55.5964085;87699600.3;7438665.69;110120880.0;1570117950.0;10100531.9;9374365.03;inf;6.30330726e+26;1.54976862;2.68077801;22.3130748;17.8251082;6.09642399;6.58672258;2.06943358e-16;1.31964398
3346;96.0157205;1.26868583e-07;72.886696;101825363.9005156;428515072.03762907;2.1600000000000003e+31;2.1600000000000003e+31;95910754.4036224;497537039.6286317;2121.27894;504.066284;0.0;0.0;2252.09364;434.138532;12.3700708;0.0;11.9120551;0.0;0.0;112.434133;103930016.0;16739361.0;561585161.0;3896226720.0;57049754.1;50039403.9;inf;2.58550758e+27;2.32361918;2.8431782;30.4636619;26.1690652;7.79112041;7.92554381;3.1086021e-16;2.6694201
3347;101.575199;1.0103706e-06;75.163954;101825293.81782813;428514777.0474019;2.1600000000000003e+31;2.1600000000000003e+31;139441561.46505594;723353100.8879893;2121.2804;504.066631;0.0;0.0;1549.03601;298.609351;1.84605195;0.0;2.62439239;0.0;0.0;56.8007776;88821710.6;7555866.59;115194187.0;1667762970.0;10622104.1;9818564.82;inf;6.49800655e+26;1.56048763;2.68535163;22.4967203;18.0087479;6.13271735;6.61927346;2.06943358e-16;1.34887878
3348;101.427719;6.58901541e-07;75.088014;101825461.82443227;428515485.1946531;2.1600000000000003e+31;2.1600000000000003e+31;139442892.84816897;723360007.2336001;2121.2769;504.065798;0.0;0.0;1549.02122;298.6065;2.00142611;0.0;2.77828244;0.0;0.0;58.0208292;89985052.8;7676803.55;120614888.0;1773901700.0;11180268.6;10291994.9;inf;6.70526282e+26;1.57139585;2.69004729;22.6847259;18.1967533;6.16993363;6.65257465;2.06943358e-16;1.37884764
3349;101.279431;1.32393861e-08;75.01146;101825357.18025373;428515043.9837859;2.1600000000000003e+31;2.1600000000000003e+31;139442165.49034935;723356235.4950122;2121.27908;504.066317;0.0;0.0;1549.0293;298.608057;2.16342064;0.0;2.9371976;0.0;0.0;59.2566457;91191156.6;7801612.44;126412557.0;1889442380.0;11778222.2;10797057.2;inf;6.92262762e+26;1.58250152;2.69487491;22.8772573;18.3892771;6.2081143;6.68666467;2.06943358e-16;1.40957535
3350;101.130351;8.1621736e-07;74.9342972;101824901.64456974;428513126.97987443;2.1600000000000003e+31;2.1600000000000003e+31;139197868.41664165;722088943.1384209;2121.28857;504.068572;0.0;0.0;1551.7479;299.132125;2.33210273;0.0;3.10118871;0.0;0.0;60.5083093;92442088.4;7930469.25;132634048.0;2014725870.0;12419399.8;11336612.4;inf;7.14663975e+26;1.59381092;2.69983948;23.0742956;18.5868608;6.24730896;6.72154225;2.06943358e-16;1.4410877
3351;100.97985;6.8187524e-07;74.8560569;101825737.3564632;428516643.90882885;2.1600000000000003e+31;2.1600000000000003e+31;138748928.4054116;719760067.9813384;2121.27116;504.064435;0.0;0.0;1556.76878;300.100005;2.50753984;0.0;3.27030625;0.0;0.0;61.7759023;93742035.4;8063704.09;139320679.0;2150934800.0;13108032.8;11913924.6;inf;7.38403709e+26;1.60532065;2.70492443;23.2759317;18.7895742;6.28751101;6.75719161;2.06943358e-16;1.47341157
3352;100.829052;1.19104161e-07;74.7775659;101824843.08284914;428512881.2985732;2.1600000000000003e+31;2.1600000000000003e+31;138289663.02631295;717377626.0878359;2121.28979;504.068861;0.0;0.0;1561.93887;301.09665;2.68979963;0.0;3.44460041;0.0;0.0;63.0595067;95089947.2;8201266.35;146497003.0;2299839160.0;13848211.3;12531682.3;inf;7.63434139e+26;1.61705442;2.71017308;23.4826171;18.9972945;6.32881352;6.79375418;2.06943358e-16;1.50657497
3353;100.676945;2.55933262e-07;74.6980851;101824878.60388476;428513030.0674936;2.1600000000000003e+31;2.1600000000000003e+31;137837870.6933363;715033953.3376192;2121.28905;504.068686;0.0;0.0;1567.05845;302.083557;2.87894985;0.0;3.62412105;0.0;0.0;64.3592049;96491526.3;8343600.48;154214925.0;2463057930.0;14645286.3;13193993.1;inf;7.89492029e+26;1.62900339;2.71555581;23.6943901;19.210125;6.37118932;6.83118375;2.08399097e-16;1.54060708
3354;100.5239;7.10596939e-07;74.6178786;101824818.60214983;428512778.4355515;2.1600000000000003e+31;2.1600000000000003e+31;137386848.33482274;712694277.8617805;2121.2903;504.068982;0.0;0.0;1572.20289;303.075255;3.0750583;0.0;3.8089177;0.0;0.0;65.6750788;97948346.5;8490848.8;162524246.0;2642259430.0;15504581.7;13904751.0;inf;8.16881627e+26;1.6411803;2.72109075;23.9114694;19.4282597;6.41470131;6.86954087;2.11742029e-16;1.57553833
3355;100.369628;6.13379884e-07;74.5367316;101825405.66216291;428515249.71205413;2.1600000000000003e+31;2.1600000000000003e+31;136941539.16875765;710384231.9327164;2121.27807;504.066075;0.0;0.0;1577.31541;304.060803;3.27819274;0.0;3.99903961;0.0;0.0;67.0072106;99464284.8;8643324.29;171484702.0;2839446370.0;16432372.6;14668621.0;inf;8.45545605e+26;1.65358787;2.72677338;24.1339977;19.6518597;6.4593714;6.90883674;2.1508496e-16;1.61140047
3356;100.214777;1.25822392e-07;74.4551331;101824871.88368692;428513002.8640262;2.1600000000000003e+31;2.1600000000000003e+31;136489841.21277392;708041049.7812583;2121.28919;504.068718;0.0;0.0;1582.53536;305.067058;3.48842089;0.0;4.19453571;0.0;0.0;68.3556824;101040295.0;8801125.01;181156395.0;3056756580.0;17435153.0;15490258.9;inf;8.75532737e+26;1.66624381;2.73263168;24.3622472;19.8811527;6.50528279;6.94915578;2.18427891e-16;1.64822661
3357;96.1436312;1.24157175e-07;72.9623832;101825383.58128765;428515155.34906363;2.1600000000000003e+31;2.1600000000000003e+31;107845439.15197057;559448215.8103402;2121.27853;504.066186;0.0;0.0;2002.86634;386.094716;12.0603301;0.0;11.6524969;0.0;0.0;111.123124;97570506.7;15879309.7;545677943.0;3900280870.0;54997870.7;48235341.6;inf;2.25607664e+27;2.31020722;2.83509525;30.0329645;25.7344144;7.72860644;7.87734092;3.08472402e-16;2.62049793
3358;100.058539;3.92221138e-07;74.3724623;101825340.37960288;428514974.2742523;2.1600000000000003e+31;2.1600000000000003e+31;136046496.8631709;705741204.7002364;2121.27943;504.066399;0.0;0.0;1587.69248;306.0612;3.70581033;0.0;4.39545463;0.0;0.0;69.7205763;102682408.0;8964723.56;191617678.0;3296911510.0;18521035.1;16375707.6;inf;9.07104253e+26;1.67914336;2.73864399;24.5963057;20.1162807;6.55242902;6.99047277;2.21770822e-16;1.68605129
3359;99.9015461;3.43357136e-07;74.2892123;101825085.49040899;428513901.43038756;2.1600000000000003e+31;2.1600000000000003e+31;135599330.39543992;703421526.9783324;2121.28474;504.067661;0.0;0.0;1592.92822;307.0705;3.93042854;0.0;4.60184471;0.0;0.0;71.1019742;104392021.0;9134251.76;202944887.0;3562765280.0;19698248.6;17330822.0;inf;9.40371348e+26;1.69230465;2.74483819;24.8364623;20.3574879;6.60089554;7.03287387;2.25113753e-16;1.72491058
3360;99.7434763;4.12046759e-07;74.2051239;101824929.00539672;428513243.4448112;2.1600000000000003e+31;2.1600000000000003e+31;135154319.20166448;701113031.5440977;2121.288;504.068435;0.0;0.0;1598.17312;308.081565;4.16234282;0.0;4.813754;0.0;0.0;72.4999584;106174034.0;9310100.88;215232122.0;3857821100.0;20976654.4;18362762.7;inf;9.75354913e+26;1.70573115;2.75120967;25.0828843;20.6049637;6.65071035;7.07637414;2.28456684e-16;1.76484215
3361;99.5842718;8.49441766e-07;74.120166;101824991.40733781;428513504.4285125;2.1600000000000003e+31;2.1600000000000003e+31;134711921.08261335;698818089.9350735;2121.2867;504.068128;0.0;0.0;1603.42157;309.093315;4.40162027;0.0;5.03123028;0.0;0.0;73.9146107;108032742.0;9492617.98;228582957.0;4139121780.0;22367193.8;19479381.8;inf;1.01252188e+27;1.71943082;2.75776316;25.3357876;20.8589258;6.7019198;7.12101043;2.31799615e-16;1.80588533
3362;99.4239512;6.08608705e-07;74.0343472;101825183.41379015;428514313.7350407;2.1600000000000003e+31;2.1600000000000003e+31;134271635.12329647;696534107.2291621;2121.2827;504.067176;0.0;0.0;1608.6793;310.106853;4.64832781;0.0;5.25432102;0.0;0.0;75.3460133;109972448.0;9682152.04;243113900.0;4137650390.0;23882172.5;20689437.0;inf;1.05097002e+27;1.73341322;2.76450619;25.5954045;21.1196046;6.75457669;7.16682701;2.35142546e-16;1.84808123
3363;99.2625488;4.58989431e-07;73.9476801;101825373.9809101;428515115.39357567;2.1600000000000003e+31;2.1600000000000003e+31;133832865.32930376;694257989.836738;2121.27873;504.066233;0.0;0.0;1613.95334;311.123535;4.90253213;0.0;5.48307344;0.0;0.0;76.794248;111997708.0;9879068.02;258956780.0;4136181270.0;25535473.5;22002750.4;inf;1.09224368e+27;1.7476886;2.77144755;25.8619781;21.3872411;6.80873917;7.21387204;2.38485478e-16;1.8914728
3364;99.1003573;4.94677097e-07;73.8604073;101824729.79971193;428512404.38861614;2.1600000000000003e+31;2.1600000000000003e+31;133389537.26187627;691958226.7893857;2121.29215;504.069422;0.0;0.0;1619.31741;312.157572;5.16429969;0.0;5.7175345;0.0;0.0;78.2593969;114112396.0;10083684.2;276257485.0;4134671360.0;27342604.5;23430147.4;inf;1.13540825e+27;1.76227179;2.77860471;26.1358024;21.6621063;6.86448188;7.26221495;2.41828409e-16;1.93610499
3365;98.9365851;8.78975578e-07;73.7719137;101825352.3800672;428515025.2812259;2.1600000000000003e+31;2.1600000000000003e+31;132956002.55664544;689709261.2990934;2121.27918;504.066339;0.0;0.0;1624.59758;313.175438;5.43369671;0.0;5.95775087;0.0;0.0;79.741542;116325119.0;10296661.6;295196002.0;4133222640.0;29322248.9;24984895.4;inf;1.18112904e+27;1.77716006;2.78595833;26.4170326;21.9444095;6.92181452;7.31184368;2.4517134e-16;1.98202476
3366;98.7718925;2.07486771e-07;73.6826993;101825412.38243118;428515277.7659242;2.1600000000000003e+31;2.1600000000000003e+31;132520042.29131743;687447721.1523377;2121.27793;504.066042;0.0;0.0;1629.94213;314.205711;5.71078915;0.0;6.20376897;0.0;0.0;81.2407652;118639055.0;10518267.8;315958713.0;4131748270.0;31494211.1;26680558.3;inf;1.22910407e+27;1.79237531;2.79353945;26.7060303;22.2344664;6.98084144;7.36286085;2.48514271e-16;2.02928127
3367;98.6061259;5.36933445e-07;73.5926477;101825281.33735967;428514726.04048735;2.1600000000000003e+31;2.1600000000000003e+31;132084126.5081951;685186407.2301809;2121.28066;504.066691;0.0;0.0;1635.32141;315.242681;5.99564272;0.0;6.45563499;0.0;0.0;82.7571485;121061010.0;10749039.2;338769433.0;4130265770.0;33881948.5;28533350.3;inf;1.28015388e+27;1.80792672;2.80135151;27.0030618;22.5325525;7.04161854;7.41530845;2.51857202e-16;2.07792599
3368;96.2706208;2.62088659e-07;73.0373339;101825843.44149289;428517091.0738622;2.1600000000000003e+31;2.1600000000000003e+31;115915315.57617313;601310698.6438314;2121.26895;504.063909;0.0;0.0;1863.42934;359.215295;11.7551273;0.0;11.3963254;0.0;0.0;109.821619;91695163.0;15074885.1;523098907.0;3995146950.0;52678030.8;46031356.5;inf;1.96673306e+27;2.29704794;2.8271909;29.632527;25.2612937;7.66552217;7.83416029;3.06084594e-16;2.57273714
3369;98.4391294;4.36908969e-07;73.5016535;101825339.41956587;428514970.8737879;2.1600000000000003e+31;2.1600000000000003e+31;131650433.65012878;682936626.3550992;2121.27945;504.066403;0.0;0.0;1640.70861;316.281177;6.28832286;0.0;6.71339483;0.0;0.0;84.2907738;128923575.0;10989555.1;363884834.0;4128790480.0;36478088.1;30604185.4;inf;1.3374699e+27;1.82382367;2.80939798;27.3084085;22.8389575;7.10526732;7.46662948;2.55200133e-16;2.12801275
3370;98.271057;4.77714559e-07;73.4097849;101825121.97164662;428514055.3006911;2.1600000000000003e+31;2.1600000000000003e+31;131217023.066276;680688307.9833243;2121.28398;504.06748;0.0;0.0;1646.12788;317.325856;6.58889478;0.0;6.97709418;0.0;0.0;85.8417232;138947734.0;11312901.6;391596244.0;4127308570.0;39317719.3;32907379.7;inf;1.40028853e+27;1.84008122;2.81769363;27.6223956;23.1539994;7.17148059;7.5178478;2.58543064e-16;2.17959799
3371;98.1015654;8.03831994e-07;73.3168514;101825521.34690501;428515735.979655;2.1600000000000003e+31;2.1600000000000003e+31;130788059.63870125;678463057.7838757;2121.27566;504.065503;0.0;0.0;1651.52691;318.366634;6.89742337;0.0;7.24677847;0.0;0.0;87.4100786;149960292.0;12049171.1;422245785.0;4125850290.0;42454974.1;35444170.6;inf;1.46722232e+27;1.8567067;2.82623637;27.9453174;23.4779881;7.2396357;7.57064612;2.61885995e-16;2.23274085
3372;97.9310592;7.27317379e-07;73.2231088;101825384.5413255;428515159.59964794;2.1600000000000003e+31;2.1600000000000003e+31;130357179.15368547;676227867.0893037;2121.27851;504.066181;0.0;0.0;1656.98584;319.418957;7.21397328;0.0;7.52249291;0.0;0.0;88.9959218;162083065.0;12846279.6;456217418.0;4124369750.0;45927986.6;38243408.3;inf;1.53860673e+27;1.87372059;2.83505062;28.277562;23.8112874;7.30983831;7.62512109;2.65228926e-16;2.2875033
3373;97.7593205;3.00130143e-07;73.1283971;101825258.7765206;428514630.82761276;2.1600000000000003e+31;2.1600000000000003e+31;129927812.2879481;674000526.7251709;2121.28113;504.066803;0.0;0.0;1662.46161;320.474527;7.53860889;0.0;7.80428247;0.0;0.0;90.5993349;175459427.0;13710858.3;493967631.0;4122891640.0;49781856.9;41339276.7;inf;1.62840543e+27;1.89113352;2.84413949;28.6194601;24.1542415;7.38215648;7.68132324;2.68571858e-16;2.34395031
3374;97.5861562;8.11576094e-07;73.0325932;101825626.47144218;428516178.89218897;2.1600000000000003e+31;2.1600000000000003e+31;129502489.02884589;671794162.5671645;2121.27347;504.064982;0.0;0.0;1667.92161;321.527057;7.8713943;0.0;8.09219189;0.0;0.0;92.2203999;190254594.0;14650380.2;514034403.0;4121434580.0;54068899.6;44771254.6;inf;1.92546353e+27;1.90895715;2.85350731;28.9713662;24.5072142;7.45666308;7.73930811;2.71914789e-16;2.40215005
3375;97.4119591;7.73679509e-07;72.9359689;101825358.14029108;428515049.08448446;2.1600000000000003e+31;2.1600000000000003e+31;129074491.02208334;669573921.5018628;2121.27906;504.066311;0.0;0.0;1673.45227;322.593209;8.21239335;0.0;8.38626569;0.0;0.0;93.8591986;206655085.0;15673007.7;532451790.0;4119949530.0;57064490.9;47196630.9;inf;2.28671906e+27;1.92721386;2.86317974;29.3337222;24.8706218;7.53347492;7.79918125;2.7525772e-16;2.46217403
3376;97.2361769;2.47850145e-07;72.8381195;101825923.60544023;428517428.57356435;2.1600000000000003e+31;2.1600000000000003e+31;128652917.94228616;667387012.0740507;2121.26728;504.063512;0.0;0.0;1678.93588;323.65029;8.56166959;0.0;8.68654818;0.0;0.0;95.515813;224884420.0;16788443.3;551782862.0;4118503040.0;59865196.1;49473348.8;inf;2.72796922e+27;1.94591056;2.87314963;29.7068694;25.2448407;7.61265058;7.86097709;2.78600651e-16;2.52409734
3377;97.0594927;1.18838502e-07;72.7395366;101825385.50136337;428515164.70034915;2.1600000000000003e+31;2.1600000000000003e+31;128225935.23767488;665172039.4649897;2121.27849;504.066175;0.0;0.0;1684.52661;324.728021;8.91928631;0.0;8.99308345;0.0;0.0;97.1903251;245191714.0;18007043.2;572065746.0;4117008380.0;62878021.0;51918201.7;inf;3.26875052e+27;1.96507625;2.88345387;30.0913278;25.6303449;7.69433462;7.92483154;2.81943582e-16;2.58799884
3378;96.9212087;4.51702561e-07;72.6696997;101825400.38195275;428515227.6090076;2.1600000000000003e+31;2.1600000000000003e+31;127803723.01830432;662981815.7807971;2121.27818;504.066101;0.0;0.0;1690.09161;325.800791;9.28530655;0.0;9.30591537;0.0;0.0;98.8828168;260073127.0;18933434.5;586933122.0;4115540280.0;65112178.3;53762069.4;inf;3.72283255e+27;1.98008799;2.89070866;30.3676933;25.90777;7.75927737;7.97499151;2.85286513e-16;2.63942309
3379;96.3973968;5.9134839e-07;73.112117;101824796.5215292;428512684.9237564;2.1600000000000003e+31;2.1600000000000003e+31;134467142.013824;697548298.8981673;2121.29076;504.069092;0.0;0.0;1606.34038;309.655977;11.4544403;0.0;11.1435251;0.0;0.0;108.529591;86257233.8;14321326.7;498272321.0;4138290830.0;49543601.2;43102185.5;inf;1.71645743e+27;2.28415033;2.81948453;29.2518705;24.7755873;7.60297782;7.79390907;3.03696786e-16;2.52610204
3380;97.0086489;5.40516391e-07;72.7691752;101825296.69793668;428514789.7991324;2.1600000000000003e+31;2.1600000000000003e+31;127381831.63432607;660793252.747781;2121.28034;504.066616;0.0;0.0;1695.68923;326.879851;9.65979306;0.0;9.62508762;0.0;0.0;100.59337;233674674.0;17658906.9;566183904.0;4114066100.0;61833017.8;51315107.9;inf;3.10891555e+27;1.96924354;2.8790986;29.974472;25.5156048;7.71615065;7.93679593;2.88629444e-16;2.60947751
3381;97.0944006;1.94167603e-08;72.8675205;101825548.22804454;428515848.1954119;2.1600000000000003e+31;2.1600000000000003e+31;126963483.66215377;658623069.8037087;2121.2751;504.065371;0.0;0.0;1701.27657;327.95693;10.0428083;0.0;9.95064367;0.0;0.0;102.322067;210462266.0;16492668.3;546421878.0;4112609670.0;58792941.6;49035927.9;inf;2.60760083e+27;1.95887172;2.86781324;29.5928075;25.1350056;7.67419206;7.89954997;2.91972375e-16;2.58030302
